,Start Date,Start Price,End Date,End Price,Weekly Returns,Bin Label,News,Basics
0,2023-01-08,181.01333618164062,2023-01-15,192.50326538085938,0.06347559490141097,U5+,[],"{""assetTurnoverTTM"": 1.7665, ""bookValue"": 1604, ""cashRatio"": 0.06367495451788963, ""currentRatio"": 1.3269, ""ebitPerShare"": 3.2527, ""eps"": 2.0918, ""ev"": 29786.1, ""fcfMargin"": 0.0389, ""fcfPerShareTTM"": 8.8831, ""grossMargin"": 0.2172, ""inventoryTurnoverTTM"": 22.0626, ""longtermDebtTotalAsset"": 0.4467, ""longtermDebtTotalCapital"": 0.7794, ""longtermDebtTotalEquity"": 3.6594, ""netDebtToTotalCapital"": 0.7452, ""netDebtToTotalEquity"": 3.4984, ""netMargin"": 0.0528, ""operatingMargin"": 0.0821, ""payoutRatioTTM"": 0.2536, ""pb"": 15.0736, ""peTTM"": 21.6941, ""pfcfTTM"": 20.0133, ""pretaxMargin"": 0.0701, ""psTTM"": 1.0181, ""ptbv"": 213.9655, ""quickRatio"": 1.1134, ""receivablesTurnoverTTM"": 5.1616, ""roaTTM"": 0.0829, ""roeTTM"": 0.9046, ""roicTTM"": 0.1476, ""rotcTTM"": 0.2299, ""salesPerShare"": 39.6089, ""sgaToSale"": 0.7828, ""tangibleBookValue"": 113, ""totalDebtToEquity"": 3.6949, ""totalDebtToTotalAsset"": 0.451, ""totalDebtToTotalCapital"": 0.787, ""totalRatio"": 1.1391, ""period"": ""2022-12-31""}"
1,2023-01-15,192.50326538085938,2023-01-22,196.3661651611328,0.020066671454278318,U3,[],"{""assetTurnoverTTM"": 1.7665, ""bookValue"": 1604, ""cashRatio"": 0.06367495451788963, ""currentRatio"": 1.3269, ""ebitPerShare"": 3.2527, ""eps"": 2.0918, ""ev"": 29786.1, ""fcfMargin"": 0.0389, ""fcfPerShareTTM"": 8.8831, ""grossMargin"": 0.2172, ""inventoryTurnoverTTM"": 22.0626, ""longtermDebtTotalAsset"": 0.4467, ""longtermDebtTotalCapital"": 0.7794, ""longtermDebtTotalEquity"": 3.6594, ""netDebtToTotalCapital"": 0.7452, ""netDebtToTotalEquity"": 3.4984, ""netMargin"": 0.0528, ""operatingMargin"": 0.0821, ""payoutRatioTTM"": 0.2536, ""pb"": 15.0736, ""peTTM"": 21.6941, ""pfcfTTM"": 20.0133, ""pretaxMargin"": 0.0701, ""psTTM"": 1.0181, ""ptbv"": 213.9655, ""quickRatio"": 1.1134, ""receivablesTurnoverTTM"": 5.1616, ""roaTTM"": 0.0829, ""roeTTM"": 0.9046, ""roicTTM"": 0.1476, ""rotcTTM"": 0.2299, ""salesPerShare"": 39.6089, ""sgaToSale"": 0.7828, ""tangibleBookValue"": 113, ""totalDebtToEquity"": 3.6949, ""totalDebtToTotalAsset"": 0.451, ""totalDebtToTotalCapital"": 0.787, ""totalRatio"": 1.1391, ""period"": ""2022-12-31""}"
2,2023-01-22,196.3661651611328,2023-01-29,190.96202087402344,-0.027520750749880363,D3,[],{}
3,2023-01-29,190.96202087402344,2023-02-05,198.65823364257812,0.040302321547130315,U5,"[{""date"": ""2023-01-29"", ""headline"": ""CDW Corp. stock outperforms competitors on strong trading day"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.""}, {""date"": ""2023-01-29"", ""headline"": ""CDW Now #281 Largest Company, Surpassing Edison International"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.""}, {""date"": ""2023-01-30"", ""headline"": ""CDW Corp. stock rises Tuesday, still underperforms market"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.""}, {""date"": ""2023-01-31"", ""headline"": ""CDW Corp. stock rises Wednesday, outperforms market"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.""}, {""date"": ""2023-01-31"", ""headline"": ""Cornerstone Investment Partners, LLC Buys 3, Sells 2 in 4th Quarter"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.""}, {""date"": ""2023-01-31"", ""headline"": ""Top 5 4th Quarter Trades of Kendall Capital Management"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.""}, {""date"": ""2023-01-31"", ""headline"": ""Top 5 4th Quarter Trades of JACOBSON & SCHMITT ADVISORS, LLC"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.""}, {""date"": ""2023-02-01"", ""headline"": ""CDW Corp. stock rises Thursday, still underperforms market"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.""}, {""date"": ""2023-02-02"", ""headline"": ""CDW Corp. stock outperforms competitors despite losses on the day"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.""}, {""date"": ""2023-02-02"", ""headline"": ""My Top 15 High-Growth Dividend Stocks For February 2023"", ""summary"": ""Since inception, the watchlist is outperforming VIG and SPY on an annualized basis. Find out my top 15 high growth dividend stocks for February 2023.""}, {""date"": ""2023-02-04"", ""headline"": ""Wedgewood Partners Fourth Quarter 2022 Client Letter"", ""summary"": ""Since World War II, 2022 has been the 4th worst year for the broad stock market. Click here to read more on our current thoughts in our Client Letter.""}]",{}
4,2023-02-05,198.65823364257812,2023-02-12,203.16331481933594,0.022677545723391868,U3,"[{""date"": ""2023-02-04"", ""headline"": ""Wedgewood Partners Fourth Quarter 2022 Client Letter"", ""summary"": ""Since World War II, 2022 has been the 4th worst year for the broad stock market. Click here to read more on our current thoughts in our Client Letter.""}, {""date"": ""2023-02-05"", ""headline"": ""CDW Corp. stock outperforms competitors despite losses on the day"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.""}, {""date"": ""2023-02-05"", ""headline"": ""Top 5 4th Quarter Trades of CANTILLON CAPITAL MANAGEMENT LLC"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.""}, {""date"": ""2023-02-06"", ""headline"": ""CDW Q4 2022 Earnings Preview"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.""}, {""date"": ""2023-02-06"", ""headline"": ""CDW Corp. stock falls Tuesday, underperforms market"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.""}, {""date"": ""2023-02-06"", ""headline"": ""Tracking William Von Mueffling's Cantillon Capital Management Portfolio - Q4 2022 Update"", ""summary"": ""William von Mueffling's 13F portfolio value increased this quarter from $11.04B to $11.81B. Read more to see Cantillon Capital's holdings for Q3 2022.""}, {""date"": ""2023-02-06"", ""headline"": ""Tracking William Von Mueffling`s Cantillon Capital Management Portfolio - Q4 2022 Update"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.""}, {""date"": ""2023-02-06"", ""headline"": ""Here's What You Should Know Ahead of CDW's Q4 Earnings Release"", ""summary"": ""CDW's fourth-quarter results are expected to be driven by solid demand for its hardware and software products.""}, {""date"": ""2023-02-06"", ""headline"": ""Global company events calendar - next 7 days"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.""}, {""date"": ""2023-02-07"", ""headline"": ""CDW Corp. stock rises Wednesday, outperforms market"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.""}, {""date"": ""2023-02-07"", ""headline"": ""GLOBAL BRIEFING: Stocks called higher after Fed chair remarks"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.""}, {""date"": ""2023-02-07"", ""headline"": ""Notable earnings before Wednesday`s open"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.""}, {""date"": ""2023-02-08"", ""headline"": ""CDW Corp. stock rises Thursday, outperforms market"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.""}, {""date"": ""2023-02-08"", ""headline"": ""CDW's Q4 Earnings Beat Estimates, Revenues Decrease Y/Y"", ""summary"": ""CDW Corporation's (CDW) fourth-quarter performance was affected due to weakness in Small Business and Public segment.""}, {""date"": ""2023-02-08"", ""headline"": ""CDW Corporation (CDW) Q4 2022 Earnings Call Transcript"", ""summary"": ""CDW Corporation (NASDAQ:NASDAQ:CDW) Q4 2022 Earnings Conference Call February 8, 2023 8:30 AM ETCompany ParticipantsSteve O'Brien - IRChris Leahy - President, CEO & ChairAl Miralles -...""}, {""date"": ""2023-02-08"", ""headline"": ""CDW posts mixed fourth quarter results and plans share buy-back"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.""}, {""date"": ""2023-02-08"", ""headline"": ""CDW Authorizes $750 Million Share Repurchase Program Increase and Declares Quarterly Cash Dividend of $0.59 Per Share"", ""summary"": ""LINCOLNSHIRE, Ill., February 08, 2023--CDW Corporation (Nasdaq: CDW), a leading multi-brand provider of information technology solutions to business, government, education and healthcare customers in the United States, the United Kingdom and Canada, today announced that its Board of Directors has authorized a $750 million increase to the company\u2019s share repurchase program and declared a quarterly cash dividend. The cash dividend of $0.59 per common share will be paid on March 10, 2023 to all sto""}, {""date"": ""2023-02-08"", ""headline"": ""CDW Reports Fourth Quarter and Full Year 2022 Earnings"", ""summary"": ""LINCOLNSHIRE, Ill., February 08, 2023--CDW Corporation (Nasdaq: CDW):""}, {""date"": ""2023-02-08"", ""headline"": ""CDW: Q4 Earnings Snapshot"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.""}, {""date"": ""2023-02-08"", ""headline"": ""CDW announces $750M increase to share repurchase program"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.""}, {""date"": ""2023-02-08"", ""headline"": ""CDW declares $0.59 dividend, announces $750M increase to share buyback plan"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.""}, {""date"": ""2023-02-08"", ""headline"": ""CDW reports Q4 EPS $2.50, consensus $2.48"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.""}, {""date"": ""2023-02-08"", ""headline"": ""CDW Non-GAAP EPS of $2.50 beats by $0.02, revenue of $5.44B misses by $750M"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.""}, {""date"": ""2023-02-09"", ""headline"": ""CDW Corp. stock outperforms competitors on strong trading day"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.""}, {""date"": ""2023-02-09"", ""headline"": ""CDW Corporation (NASDAQ:CDW) Q4 2022 Earnings Call Transcript"", ""summary"": ""CDW Corporation (NASDAQ:CDW) Q4 2022 Earnings Call Transcript February 8, 2023 Operator: Hello, and welcome to CDW Fourth Quarter 2022 Earnings Call. My name is Drew, and I will be your operator today. . I would now like to turn the call over to Steve O\u2019Brien, Investor Relations. Please go ahead. Steve O\u2019Brien: Thank you, [\u2026]""}, {""date"": ""2023-02-09"", ""headline"": ""CDW (CDW): New Buy Recommendation for This Technology Giant"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.""}, {""date"": ""2023-02-09"", ""headline"": ""CDW price target raised to $230 from $220 at Credit Suisse"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.""}, {""date"": ""2023-02-09"", ""headline"": ""CDW price target raised to $230 from $210 at Citi"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.""}, {""date"": ""2023-02-10"", ""headline"": ""CDW Corporation: Q4 Results Are Not As Dire As They Seem"", ""summary"": ""CDW missed revenue expectations by 11% in 4Q22 due to weak demand for PCs. Read more here.""}, {""date"": ""2023-02-10"", ""headline"": ""CDW Full Year 2022 Earnings: Revenues Disappoint"", ""summary"": ""CDW ( NASDAQ:CDW ) Full Year 2022 Results Key Financial Results Revenue: US$23.7b (up 14% from FY 2021). Net income...""}, {""date"": ""2023-02-11"", ""headline"": ""CDW (CDW) Declares $0.59 Dividend"", ""summary"": """"}]",{}
5,2023-02-12,203.16331481933594,2023-02-19,211.3534393310547,0.04031300886679201,U5,"[{""date"": ""2023-02-11"", ""headline"": ""CDW (CDW) Declares $0.59 Dividend"", ""summary"": """"}, {""date"": ""2023-02-13"", ""headline"": ""CDW Corp. stock rises Monday, outperforms market"", ""summary"": ""Shares of CDW Corp. rallied 2.70% to $211.20 Monday, on what proved to be an all-around great trading session for the stock market, with the S&P 500 Index...""}, {""date"": ""2023-02-14"", ""headline"": ""CDW Corp. stock falls Tuesday, underperforms market"", ""summary"": ""Shares of CDW Corp. shed 1.47% to $208.09 Tuesday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500 Index...""}, {""date"": ""2023-02-14"", ""headline"": ""Select Equity Group Now Owns 5.00% of CDW (CDW)"", ""summary"": """"}, {""date"": ""2023-02-15"", ""headline"": ""LFL Advisers, LLC Buys 1, Sells 4 in 4th Quarter"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.""}, {""date"": ""2023-02-15"", ""headline"": ""CDW Corp. stock rises Wednesday, outperforms market"", ""summary"": ""Shares of CDW Corp. advanced 2.18% to $212.62 Wednesday, on what proved to be an all-around great trading session for the stock market, with the S&P 500...""}, {""date"": ""2023-02-16"", ""headline"": ""CDW Corp. stock outperforms market on strong trading day"", ""summary"": ""Shares of CDW Corp. inched 0.77% higher to $214.25 Thursday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500...""}, {""date"": ""2023-02-17"", ""headline"": ""CDW Corp. stock falls Friday, still outperforms market"", ""summary"": ""Shares of CDW Corp. slid 0.15% to $213.93 Friday, on what proved to be an all-around mixed trading session for the stock market, with the Dow Jones...""}, {""date"": ""2023-02-18"", ""headline"": ""Dividend Champion, Contender, And Challenger Highlights: Week Of February 19"", ""summary"": ""Weekly summary of dividend activity for Dividend Champions, Contenders, Challengers. Read more to see the companies with upcoming ex-dividend dates.""}, {""date"": ""2023-02-18"", ""headline"": ""Here's What We Like About CDW's (NASDAQ:CDW) Upcoming Dividend"", ""summary"": ""It looks like CDW Corporation ( NASDAQ:CDW ) is about to go ex-dividend in the next 4 days. Typically, the ex-dividend...""}]",{}
6,2023-02-19,211.3534393310547,2023-02-26,200.67115783691406,-0.050542264786182955,D5+,"[{""date"": ""2023-02-18"", ""headline"": ""Dividend Champion, Contender, And Challenger Highlights: Week Of February 19"", ""summary"": ""Weekly summary of dividend activity for Dividend Champions, Contenders, Challengers. Read more to see the companies with upcoming ex-dividend dates.""}, {""date"": ""2023-02-21"", ""headline"": ""CDW to Participate in the Morgan Stanley Technology, Media & Telecom Conference"", ""summary"": ""LINCOLNSHIRE, Ill., February 21, 2023--CDW Corporation (Nasdaq: CDW), a leading multi-brand provider of information technology solutions to business, government, education and healthcare customers in the United States, the United Kingdom and Canada, today announced that Albert J. Miralles, senior vice president and chief financial officer, CDW, will participate in a question and answer session at the Morgan Stanley Technology, Media & Telecom Conference to be held at the Palace Hotel in San Fran""}, {""date"": ""2023-02-21"", ""headline"": ""CDW Corp. stock falls Tuesday, underperforms market"", ""summary"": ""Shares of CDW Corp. slid 3.94% to $205.50 Tuesday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500 Index...""}, {""date"": ""2023-02-22"", ""headline"": ""CDW Corp. stock underperforms Wednesday when compared to competitors"", ""summary"": ""Shares of CDW Corp. slipped 0.73% to $203.99 Wednesday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500...""}, {""date"": ""2023-02-23"", ""headline"": ""CDW Corp. stock outperforms market on strong trading day"", ""summary"": ""Shares of CDW Corp. inched 0.60% higher to $204.62 Thursday, on what proved to be an all-around favorable trading session for the stock market, with the S&P...""}, {""date"": ""2023-02-24"", ""headline"": ""CDW Corp. stock falls Friday, still outperforms market"", ""summary"": ""Shares of CDW Corp. slid 1.02% to $202.53 Friday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500 Index...""}, {""date"": ""2023-02-26"", ""headline"": ""12 High Growth Software Stocks that are Profitable"", ""summary"": ""In this article, we will take a look at the 12 high growth software stocks that are profitable. To see more such companies, go directly to 5 High Growth Software Stocks that are Profitable. When it comes to investing, the software industry is notorious because you will find the industry littered with companies that are [\u2026]""}]",{}
7,2023-02-26,200.67115783691406,2023-03-05,199.77943420410156,-0.004443706023449567,D1,"[{""date"": ""2023-02-26"", ""headline"": ""12 High Growth Software Stocks that are Profitable"", ""summary"": ""In this article, we will take a look at the 12 high growth software stocks that are profitable. To see more such companies, go directly to 5 High Growth Software Stocks that are Profitable. When it comes to investing, the software industry is notorious because you will find the industry littered with companies that are [\u2026]""}, {""date"": ""2023-02-27"", ""headline"": ""CDW Corp. stock falls Monday, underperforms market"", ""summary"": ""Shares of CDW Corp. slid 0.00% to $202.52 Monday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500 Index...""}, {""date"": ""2023-02-28"", ""headline"": ""CDW Corp. stock outperforms market despite losses on the day"", ""summary"": ""Shares of CDW Corp. slumped 0.05% to $202.42 Tuesday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500 Index...""}, {""date"": ""2023-03-01"", ""headline"": ""CDW Corp. stock outperforms competitors despite losses on the day"", ""summary"": ""Shares of CDW Corp. slid 0.81% to $200.78 Wednesday, on what proved to be an all-around mixed trading session for the stock market, with the Dow Jones...""}, {""date"": ""2023-03-02"", ""headline"": ""CDW Corp. stock rises Thursday, still underperforms market"", ""summary"": ""Shares of CDW Corp. inched 0.37% higher to $201.52 Thursday, on what proved to be an all-around favorable trading session for the stock market, with the S&P...""}, {""date"": ""2023-03-03"", ""headline"": ""CDW Corp. stock rises Friday, still underperforms market"", ""summary"": ""Shares of CDW Corp. inched 0.05% higher to $201.63 Friday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500...""}, {""date"": ""2023-03-04"", ""headline"": ""Dividend Champion, Contender, And Challenger Highlights: Week Of March 5"", ""summary"": ""A weekly summary of dividend activity for Dividend Champions, Contenders, and Challengers. Read more to see the companies with upcoming ex-dividend dates.""}, {""date"": ""2023-03-04"", ""headline"": ""Is Now The Time To Put CDW (NASDAQ:CDW) On Your Watchlist?"", ""summary"": ""The excitement of investing in a company that can reverse its fortunes is a big draw for some speculators, so even...""}]",{}
8,2023-03-05,199.77943420410156,2023-03-12,188.7218475341797,-0.05534897380190329,D5+,"[{""date"": ""2023-03-04"", ""headline"": ""Dividend Champion, Contender, And Challenger Highlights: Week Of March 5"", ""summary"": ""A weekly summary of dividend activity for Dividend Champions, Contenders, and Challengers. Read more to see the companies with upcoming ex-dividend dates.""}, {""date"": ""2023-03-06"", ""headline"": ""CDW Corp. stock underperforms Tuesday when compared to competitors"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.""}, {""date"": ""2023-03-06"", ""headline"": ""CDW Corp. stock outperforms market on strong trading day"", ""summary"": ""Shares of CDW Corp. inched 0.67% higher to $202.99 Monday, on what proved to be an all-around favorable trading session for the stock market, with the S&P...""}, {""date"": ""2023-03-07"", ""headline"": ""CDW Corp. stock underperforms Wednesday when compared to competitors despite daily gains"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.""}, {""date"": ""2023-03-08"", ""headline"": ""CDW Corp. stock underperforms Thursday when compared to competitors"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.""}, {""date"": ""2023-03-10"", ""headline"": ""CDW Corp. stock falls Friday, underperforms market"", ""summary"": ""Shares of CDW Corp. slid 2.93% to $190.47 Friday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500 Index...""}]",{}
9,2023-03-12,188.7218475341797,2023-03-19,186.32406616210938,-0.012705372501379597,D2,"[{""date"": ""2023-03-13"", ""headline"": ""CDW Corp. stock falls Monday, underperforms market"", ""summary"": ""Shares of CDW Corp. shed 1.08% to $188.42 Monday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500 Index...""}, {""date"": ""2023-03-14"", ""headline"": ""CDW Corp. stock rises Tuesday, still underperforms market"", ""summary"": ""Shares of CDW Corp. rose 1.53% to $191.30 Tuesday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500 Index...""}, {""date"": ""2023-03-14"", ""headline"": ""First Week of CDW April 21st Options Trading"", ""summary"": ""Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.""}, {""date"": ""2023-03-15"", ""headline"": ""CDW Corp. stock falls Wednesday, underperforms market"", ""summary"": ""Shares of CDW Corp. slid 1.39% to $188.65 Wednesday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500 Index...""}, {""date"": ""2023-03-16"", ""headline"": ""CDW Corp. stock outperforms market on strong trading day"", ""summary"": ""Shares of CDW Corp. rallied 2.61% to $193.58 Thursday, on what proved to be an all-around great trading session for the stock market, with the S&P 500 Index...""}, {""date"": ""2023-03-17"", ""headline"": ""CDW Corp. stock falls Friday, underperforms market"", ""summary"": ""Shares of CDW Corp. slipped 2.86% to $188.05 Friday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500 Index...""}]",{}
